Package name,Reviewer name,Review text,raiting
com.github.mofosyne.instantreadme,Liton Barman,disappointed,3
com.github.mofosyne.instantreadme,Lucky Wednesday,ok,1
com.github.mofosyne.instantreadme,Itzchika Paul,the good,3
com.github.mofosyne.instantreadme,Kizito Rashid,good app,5
com.github.mofosyne.instantreadme,Dnyanesh Kadu,nice one,5
com.github.mofosyne.instantreadme,YEASIN SARDER,good apps,5
com.github.mofosyne.instantreadme,GFTK,good app,4
com.github.mofosyne.instantreadme,Shivam Shrivastava,awesome app,5
com.github.mofosyne.instantreadme,frank kelly,absolutely productive,5
com.github.mofosyne.instantreadme,Educational videos,good work,5
com.github.mofosyne.instantreadme,Tsering lama,good app,5
com.github.mofosyne.instantreadme,Ebuka Theophilus,so sweet,5
com.github.mofosyne.instantreadme,Esinam Kumado,great app,3
com.github.mofosyne.instantreadme,Manish Dwivedi,nice performance,5
com.github.mofosyne.instantreadme,vijay ray,good experience,5
com.github.mofosyne.instantreadme,sai sankar,wasteeee,1
com.github.mofosyne.instantreadme,Code with Coffee,nyc,5
com.github.mofosyne.instantreadme,Slaim Fahymer,webdisigner,5
com.github.mofosyne.instantreadme,Ghufran Khan,n8ce,5
com.github.mofosyne.instantreadme,Tilak rawat,ok,5
com.github.mofosyne.instantreadme,Orekunrin Ibrahim,letter,1
com.github.mofosyne.instantreadme,Ifechukwu Egwuenu,average,3
com.github.mofosyne.instantreadme,Damodara Prerana,good,4
com.github.mofosyne.instantreadme,Man Man,nice aap,1
com.github.mofosyne.instantreadme,Azizur Rahman,good,5
com.github.mofosyne.instantreadme,Prajapati Sweta,good,5
com.github.mofosyne.instantreadme,Sarfaraz Sayyad,good,5
com.github.mofosyne.instantreadme,Jesson uzochukwu,great,5
com.github.mofosyne.instantreadme,A Google user,cool,5
com.github.mofosyne.instantreadme,Marrow Marrow,good,5
com.github.mofosyne.instantreadme,Ashfat Labib,good,5
com.github.mofosyne.instantreadme,Lokesh Kushwaha,awesome,5
com.github.mofosyne.instantreadme,Shadrack Arthur,extraordinary,5
com.github.mofosyne.instantreadme,Samuel Otieno,awesome,5
com.github.mofosyne.instantreadme,Praneeth Rayavarapu,good,5
com.github.mofosyne.instantreadme,Onwuzirike Prudence,great,5
com.github.mofosyne.instantreadme,Kate Nyarko,good,5
com.github.mofosyne.instantreadme,sojibur Rahman,nice,3
